DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
#date+occurred,#admin1+code+x_origin,#admin1+name+x_origin,#admin2+code+x_origin,#admin2+name+x_origin,#admin1+code+x_destination,#admin1+name+x_destination,#admin2+code+x_destination,#admin2+name+x_destination,#affected+displaced,#affected+dispalced+families,#affected+displaced+m+adults,#affected+displaced+f+adults,#affected+dispalced+children
01-01-21,6,Nangarhar,604,Khogyani,6,Nangarhar,601,Jalalabad,217,31,42,45,130
01-01-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,931,133,,,
01-01-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,861,123,,,
01-01-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,7,1,,,
01-01-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,28,4,,,
01-01-21,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,14,2,,,
01-01-21,29,Badghis,2906,Balamurghab,28,Faryab,2801,Maymana,7,1,,,
01-01-21,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,28,4,,,
01-01-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,42,6,,,
01-01-21,19,Samangan,1904,Dara-e-Suf-e-Payin,19,Samangan,1901,Aybak,294,42,,,
01-01-21,19,Samangan,1902,Hazrat-e-Sultan,19,Samangan,1901,Aybak,245,35,,,
01-01-21,9,Baghlan,902,Baghlan-e-Jadid,19,Samangan,1901,Aybak,140,20,,,
01-01-21,28,Faryab,2804,Shirintagab,19,Samangan,1901,Aybak,287,41,,,
01-01-21,33,Kandahar,3302,Arghandab,33,Kandahar,3301,Kandahar / Dand,2939,400,507,539,1893
01-01-21,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,74,12,14,13,47
01-01-21,33,Kandahar,3304,Panjwayi,33,Kandahar,3301,Kandahar / Dand,3222,457,488,522,2212
01-01-21,33,Kandahar,3303,Zheray,33,Kandahar,3301,Kandahar / Dand,1135,157,191,182,762
01-01-21,33,Kandahar,3301,Kandahar / Dand,33,Kandahar,3301,Kandahar / Dand,322,42,43,49,230
01-01-21,33,Kandahar,3312,Arghestan,33,Kandahar,3301,Kandahar / Dand,667,89,103,108,456
01-01-21,33,Kandahar,3312,Arghestan,33,Kandahar,3311,Spinboldak,601,78,92,99,410
01-01-21,32,Hilmand,3201,Lashkargah,33,Kandahar,3301,Kandahar / Dand,247,42,37,45,165
01-01-21,23,Uruzgan,2301,Tirinkot,33,Kandahar,3301,Kandahar / Dand,795,112,125,136,534
01-01-21,33,Kandahar,3306,Shahwalikot,33,Kandahar,3301,Kandahar / Dand,81,12,13,15,53
01-01-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,151,25,,,
02-01-21,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),280,40,,,
02-01-21,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,25,4,,,
03-01-21,13,Kunar,1302,Watapur,6,Nangarhar,602,Behsud,231,33,44,48,138
03-01-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,2758,394,,,
03-01-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,2758,394,,,
03-01-21,26,Khost,2612,Bak,26,Khost,2601,Khost (Matun),168,24,,,
03-01-21,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,69,13,,,
04-01-21,6,Nangarhar,604,Khogyani,6,Nangarhar,603,Surkhrod,469,67,90,98,281
04-01-21,6,Nangarhar,605,Chaparhar,6,Nangarhar,603,Surkhrod,63,9,12,13,38
04-01-21,12,Paktya,1203,Ahmadaba,6,Nangarhar,603,Surkhrod,49,7,10,10,29
04-01-21,12,Paktya,1204,Zurmat,12,Paktya,1201,Gardez,315,45,,,
04-01-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,375,64,,,
04-01-21,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,116,16,,,
04-01-21,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,108,19,,,
05-01-21,2,Kapisa,206,Alasay,2,Kapisa,207,Hisa-e-Awal-e-Kohestan,70,10,,,
05-01-21,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,959,137,184,200,575
05-01-21,13,Kunar,1306,Shigal Wa Sheltan,6,Nangarhar,602,Behsud,126,18,24,26,76
05-01-21,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,231,33,,,
05-01-21,20,Sar-e-Pul,2004,Sozmaqala,20,Sar-e-Pul,2001,Sar-e-Pul,182,26,,,
05-01-21,20,Sar-e-Pul,2003,Kohestanat,20,Sar-e-Pul,2001,Sar-e-Pul,259,37,,,
05-01-21,12,Paktya,1208,Alikhel (Jaji),12,Paktya,1201,Gardez,280,40,,,
05-01-21,32,Hilmand,3201,Lashkargah,32,Hilmand,3201,Lashkargah,3980,585,503,586,2891
05-01-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,180,30,,,
05-01-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,220,42,,,
06-01-21,6,Nangarhar,611,Sherzad,6,Nangarhar,604,Khogyani,371,53,71,77,222
06-01-21,13,Kunar,1315,Nari,6,Nangarhar,602,Behsud,147,21,28,31,88
06-01-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,1785,255,,,
06-01-21,12,Paktya,1202,Sayedkaram / Mirzaka,12,Paktya,1201,Gardez,301,43,,,
06-01-21,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,152,28,,,
07-01-21,6,Nangarhar,604,Khogyani,6,Nangarhar,604,Khogyani,189,27,36,40,113
07-01-21,17,Kunduz,1707,Dasht-e-Archi,6,Nangarhar,602,Behsud,49,7,10,10,29
07-01-21,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,94,15,,,
08-01-21,2,Kapisa,202,Nejrab,2,Kapisa,204,Hisa-e-Duwum-e-Kohestan,42,6,,,
10-01-21,18,Balkh,1812,Charbulak,18,Balkh,1802,Nahr-e-Shahi,315,45,,,
10-01-21,18,Balkh,1814,Sholgareh,18,Balkh,1802,Nahr-e-Shahi,245,35,,,
10-01-21,18,Balkh,1813,Chemtal,18,Balkh,1802,Nahr-e-Shahi,210,30,,,
10-01-21,28,Faryab,2802,Khwajasabzposh,18,Balkh,1802,Nahr-e-Shahi,245,35,,,
10-01-21,28,Faryab,2803,Pashtunkot,18,Balkh,1802,Nahr-e-Shahi,210,30,,,
10-01-21,27,Jawzjan,2706,Khanaqa,18,Balkh,1801,Mazar-e-Sharif,140,20,,,
10-01-21,20,Sar-e-Pul,2005,Gosfandi,18,Balkh,1801,Mazar-e-Sharif,105,15,,,
10-01-21,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,24,3,,,
11-01-21,9,Baghlan,908,Andarab,1,Kabul,101,Kabul,28,4,,,
11-01-21,21,Ghor,2109,Tolak,30,Hirat,3002,Injil,58,9,,,
12-01-21,6,Nangarhar,610,Hesarak,6,Nangarhar,603,Surkhrod,959,137,184,200,575
12-01-21,28,Faryab,2805,Almar,30,Hirat,3002,Injil,40,5,,,
13-01-21,6,Nangarhar,610,Hesarak,6,Nangarhar,602,Behsud,581,83,111,121,349
13-01-21,32,Hilmand,3209,Garmser,30,Hirat,3002,Injil,69,11,,,
14-01-21,15,Badakhshan,1503,Argo,1,Kabul,101,Kabul,14,2,,,
14-01-21,30,Hirat,3012,Obe,30,Hirat,3002,Injil,68,9,,,
15-01-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,994,142,,,
15-01-21,19,Samangan,1907,Ruy-e-Duab,19,Samangan,1901,Aybak,371,53,,,
15-01-21,19,Samangan,1904,Dara-e-Suf-e-Payin,19,Samangan,1901,Aybak,350,50,,,
15-01-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,181,32,,,
16-01-21,31,Farah,3101,Farah,31,Farah,3101,Farah,100,17,,,
17-01-21,16,Takhar,1601,Taloqan,16,Takhar,1601,Taloqan,154,22,,,
17-01-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1702,Emamsaheb,476,68,,,
17-01-21,31,Farah,3109,Gulestan,31,Farah,3101,Farah,20,5,,,
17-01-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,13,2,,,
18-01-21,2,Kapisa,205,Tagab,2,Kapisa,201,Mahmud-e-Raqi,70,10,,,
18-01-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,1162,166,,,
18-01-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,812,116,,,
18-01-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,133,19,,,
18-01-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,84,12,,,
18-01-21,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,56,8,,,
18-01-21,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,14,2,,,
18-01-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,49,7,,,
18-01-21,28,Faryab,2811,Andkhoy,28,Faryab,2801,Maymana,7,1,,,
18-01-21,29,Badghis,2907,Ghormach,28,Faryab,2801,Maymana,21,3,,,
18-01-21,16,Takhar,1611,Yangi Qala,28,Faryab,2801,Maymana,7,1,,,
18-01-21,21,Ghor,2101,Chaghcharan,28,Faryab,2801,Maymana,7,1,,,
18-01-21,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,45,7,,,
18-01-21,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,37,6,,,
19-01-21,31,Farah,3110,Purchaman,31,Farah,3101,Farah,16,3,,,
19-01-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,25,4,,,
19-01-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,4361,623,,,
20-01-21,19,Samangan,1902,Hazrat-e-Sultan,1,Kabul,101,Kabul,35,5,,,
20-01-21,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,70,10,,,
20-01-21,20,Sar-e-Pul,2004,Sozmaqala,20,Sar-e-Pul,2001,Sar-e-Pul,112,16,,,
20-01-21,20,Sar-e-Pul,2003,Kohestanat,20,Sar-e-Pul,2001,Sar-e-Pul,98,14,,,
20-01-21,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,140,20,,,
20-01-21,18,Balkh,1804,Dawlatabad,18,Balkh,1801,Mazar-e-Sharif,182,26,,,
20-01-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,92,15,,,
20-01-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,162,27,,,
20-01-21,21,Ghor,2110,Saghar,21,Ghor,2110,Saghar,945,135,,,
21-01-21,28,Faryab,2812,Qaramqol,28,Faryab,2811,Andkhoy,385,55,,,
21-01-21,21,Ghor,2108,Lal Wa Sarjangal,21,Ghor,2101,Chaghcharan,16,3,,,
21-01-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,1127,161,,,
22-01-21,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,18,3,,,
23-01-21,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,11,2,,,
26-01-21,6,Nangarhar,604,Khogyani,6,Nangarhar,604,Khogyani,290,42,81,96,113
28-01-21,13,Kunar,1315,Nari,13,Kunar,1301,Asadabad,49,7,7,7,35
28-01-21,13,Kunar,1310,Dangam,13,Kunar,1301,Asadabad,42,6,6,6,30
28-01-21,13,Kunar,1306,Shigal Wa Sheltan,13,Kunar,1301,Asadabad,35,5,5,5,25
28-01-21,13,Kunar,1305,Marawara,13,Kunar,1305,Marawara,49,7,7,7,35
28-01-21,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,10467,1459,,,
28-01-21,6,Nangarhar,611,Sherzad,6,Nangarhar,601,Jalalabad,1247,185,,,
28-01-21,6,Nangarhar,611,Sherzad,6,Nangarhar,602,Behsud,1667,266,,,
28-01-21,6,Nangarhar,610,Hesarak,6,Nangarhar,603,Surkhrod,1330,190,,,
28-01-21,6,Nangarhar,610,Hesarak,6,Nangarhar,601,Jalalabad,35,5,,,
28-01-21,6,Nangarhar,610,Hesarak,6,Nangarhar,602,Behsud,253,38,,,
28-01-21,6,Nangarhar,604,Khogyani,6,Nangarhar,603,Surkhrod,420,64,,,
28-01-21,6,Nangarhar,604,Khogyani,6,Nangarhar,601,Jalalabad,103,15,,,
28-01-21,6,Nangarhar,604,Khogyani,6,Nangarhar,602,Behsud,54,9,,,
28-01-21,6,Nangarhar,604,Khogyani,6,Nangarhar,604,Khogyani,441,63,,,
28-01-21,6,Nangarhar,611,Sherzad,6,Nangarhar,604,Khogyani,3291,471,,,
28-01-21,6,Nangarhar,610,Hesarak,6,Nangarhar,604,Khogyani,546,78,,,
28-01-21,31,Farah,3101,Farah,34,Nimroz,3401,Zaranj,354,46,,,
28-01-21,6,Nangarhar,611,Sherzad,6,Nangarhar,611,Sherzad,1155,166,,,
28-01-21,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,644,92,,,
29-01-21,13,Kunar,1302,Watapur,13,Kunar,1301,Asadabad,63,9,9,9,45
29-01-21,13,Kunar,1308,Chawkay,13,Kunar,1308,Chawkay,35,5,5,5,25
29-01-21,13,Kunar,1309,Khaskunar,13,Kunar,1309,Khaskunar,28,4,4,4,20
29-01-21,14,Nuristan,1401,Poruns,13,Kunar,1301,Asadabad,14,2,2,2,10
29-01-21,1,Kabul,108,Qarabagh,13,Kunar,1301,Asadabad,21,3,3,3,15
30-01-21,15,Badakhshan,1503,Argo,15,Badakhshan,1501,Fayzabad,413,59,,,
30-01-21,18,Balkh,1813,Chemtal,18,Balkh,1801,Mazar-e-Sharif,287,41,,,
30-01-21,18,Balkh,1804,Dawlatabad,18,Balkh,1801,Mazar-e-Sharif,245,35,,,
30-01-21,18,Balkh,1814,Sholgareh,18,Balkh,1802,Nahr-e-Shahi,210,30,,,
30-01-21,18,Balkh,1807,Charkent,18,Balkh,1802,Nahr-e-Shahi,210,30,,,
30-01-21,19,Samangan,1904,Dara-e-Suf-e-Payin,18,Balkh,1806,Dehdadi,175,25,,,
30-01-21,20,Sar-e-Pul,2007,Sancharak,18,Balkh,1806,Dehdadi,245,35,,,
30-01-21,28,Faryab,2805,Almar,18,Balkh,1801,Mazar-e-Sharif,140,20,,,
31-01-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,567,103,,,
01-02-21,17,Kunduz,1707,Dasht-e-Archi,1,Kabul,101,Kabul,28,4,,,
01-02-21,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,343,49,,,
01-02-21,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),210,30,,,
01-02-21,33,Kandahar,3302,Arghandab,33,Kandahar,3301,Kandahar / Dand,1994,263,316,339,1339
01-02-21,24,Zabul,2402,Arghandab,24,Zabul,2401,Qalat,355,45,,,
01-02-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,77,13,,,
02-02-21,26,Khost,2603,Musakhel,26,Khost,2601,Khost (Matun),154,22,,,
05-02-21,32,Hilmand,3202,Nahr-e-Saraj,30,Hirat,3002,Injil,135,20,,,
05-02-21,32,Hilmand,3207,Nawzad,30,Hirat,3002,Injil,110,15,,,
05-02-21,32,Hilmand,3211,Baghran,30,Hirat,3002,Injil,115,17,,,
05-02-21,30,Hirat,3015,Shindand,30,Hirat,3002,Injil,25,3,,,
05-02-21,21,ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,24,4,,,
06-02-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,461,77,,,
07-02-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,336,48,,,
07-02-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,19,3,,,
08-02-21,28,Faryab,2805,Almar,27,Jawzjan,2701,Shiberghan,133,19,,,
08-02-21,28,Faryab,2806,Qaysar,27,Jawzjan,2701,Shiberghan,140,20,,,
08-02-21,28,Faryab,2808,Garziwan,27,Jawzjan,2701,Shiberghan,126,18,,,
08-02-21,20,Sar-e-Pul,2002,Sayad,27,Jawzjan,2701,Shiberghan,119,17,,,
08-02-21,20,Sar-e-Pul,2007,Sancharak,27,Jawzjan,2701,Shiberghan,98,14,,,
08-02-21,27,Jawzjan,2707,Aqcha,27,Jawzjan,2701,Shiberghan,133,19,,,
08-02-21,27,Jawzjan,2705,Fayzabad,27,Jawzjan,2701,Shiberghan,84,12,,,
10-02-21,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,32,5,,,
11-02-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,308,44,,,
11-02-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,1064,152,,,
11-02-21,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,70,10,,,
11-02-21,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,14,2,,,
11-02-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,112,16,,,
11-02-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,35,5,,,
11-02-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,56,8,,,
11-02-21,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,35,5,,,
11-02-21,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,21,3,,,
11-02-21,28,Faryab,2814,Qorghan,28,Faryab,2801,Maymana,7,1,,,
11-02-21,28,Faryab,2811,Andkhoy,28,Faryab,2801,Maymana,7,1,,,
11-02-21,18,Balkh,1804,Dawlatabad,28,Faryab,2801,Maymana,7,1,,,
11-02-21,3,Parwan,301,Charikar,28,Faryab,2801,Maymana,7,1,,,
11-02-21,29,Badghis,2907,Ghormach,28,Faryab,2801,Maymana,14,2,,,
11-02-21,29,Badghis,2906,Balamurghab,28,Faryab,2801,Maymana,7,1,,,
11-02-21,33,Kandahar,3309,Reg,28,Faryab,2801,Maymana,14,2,,,
11-02-21,29,Badghis,2905,Jawand,30,Hirat,3002,Injil,18,3,,,
12-02-21,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,14,2,,,
13-02-21,22,Daykundi,2208,Kajran,30,Hirat,3002,Injil,15,2,,,
14-02-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1702,Emamsaheb,154,22,,,
14-02-21,31,Farah,3105,Pushtrod,30,Hirat,3002,Injil,21,3,,,
15-02-21,9,Baghlan,903,Dahana-e-Ghori,19,Samangan,1901,Aybak,315,45,,,
15-02-21,19,Samangan,1906,Khuram Wa Sarbagh,19,Samangan,1901,Aybak,350,50,,,
15-02-21,19,Samangan,1905,Dara-e Suf-e-Bala,19,Samangan,1901,Aybak,210,30,,,
15-02-21,32,Hilmand,3205,Sangin,30,Hirat,3002,Injil,56,8,,,
15-02-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,237,50,,,
15-02-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,489,94,,,
15-02-21,31,Farah,3111,Anardara,31,Farah,3101,Farah,39,6,,,
15-02-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,726,121,,,
15-02-21,28,Faryab,2806,Qaysar,30,Hirat,3002,Injil,12,2,,,
15-02-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,3,1,,,
16-02-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,98,13,,,
16-02-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,27,6,,,
16-02-21,21,Ghor,2110,Saghar,30,Hirat,3002,Injil,28,4,,,
16-02-21,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,13,2,,,
17-02-21,9,Baghlan,904,Doshi,1,Kabul,101,Kabul,35,5,,,
17-02-21,31,Farah,3101,Farah,31,Farah,3101,Farah,176,32,,,
17-02-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,302,54,,,
17-02-21,30,Hirat,3015,Shindand,30,Hirat,3002,Injil,46,6,,,
17-02-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,11,3,,,
18-02-21,2,Kapisa,202,Nejrab,2,Kapisa,202,Nejrab,3941,563,,,
18-02-21,2,Kapisa,202,Nejrab,2,Kapisa,201,Mahmud-e-Raqi,63,9,,,
18-02-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,573,111,,,
18-02-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,16,3,,,
18-02-21,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,20,3,,,
18-02-21,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,49,9,,,
18-02-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,9,2,,,
18-02-21,30,Hirat,3008,Gulran,30,Hirat,3002,Injil,45,6,,,
18-02-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,302,54,,,
19-02-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,91,16,,,
19-02-21,30,Hirat,3012,Obe,30,Hirat,3002,Injil,49,7,,,
19-02-21,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,16,3,,,
19-02-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,9,2,,,
20-02-21,9,Baghlan,903,Dahana-e-Ghori,3,Parwan,301,Charikar,35,5,,,
20-02-21,18,Balkh,1813,Chemtal,18,Balkh,1802,Nahr-e-Shahi,553,79,,,
20-02-21,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,41,7,,,
20-02-21,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,21,3,,,
20-02-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,11,3,,,
20-02-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,14,2,,,
21-02-21,15,Badakhshan,1503,Argo,15,Badakhshan,1501,Fayzabad,392,56,,,
21-02-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,302,54,,,
21-02-21,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,13,2,,,
22-02-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,9,2,,,
22-02-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,6,2,,,
23-02-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,416,80,,,
24-02-21,2,Kapisa,202,Nejrab,3,Parwan,301,Charikar,35,5,,,
24-02-21,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,10,2,,,
25-02-21,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,273,39,,,
25-02-21,20,Sar-e-Pul,2004,Sozmaqala,20,Sar-e-Pul,2001,Sar-e-Pul,189,27,,,
25-02-21,20,Sar-e-Pul,2003,Kohestanat,20,Sar-e-Pul,2001,Sar-e-Pul,126,18,,,
25-02-21,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,175,25,,,
25-02-21,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),140,20,,,
25-02-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,138,25,,,
25-02-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,14,2,,,
25-02-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,26,3,,,
