DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
05-05-21,7,Laghman,702,Alishang,8,Panjsher,801,Bazarak,35,5,,,
05-05-21,6,Nangarhar,612,Pachieragam,6,Nangarhar,601,Jalalabad,2443,349,861,768,814
05-05-21,18,Balkh,1805,Balkh,18,Balkh,1801,Mazar-e-Sharif,84,12,,,
05-05-21,18,Balkh,1814,Sholgareh,18,Balkh,1801,Mazar-e-Sharif,105,15,,,
05-05-21,18,Balkh,1804,Dawlatabad,18,Balkh,1802,Nahr-e-Shahi,175,25,,,
05-05-21,19,Samangan,1904,Dara-e-Suf-e-Payin,18,Balkh,1802,Nahr-e-Shahi,315,45,,,
05-05-21,27,Jawzjan,2702,Mingajik,18,Balkh,1802,Nahr-e-Shahi,70,10,,,
05-05-21,27,Jawzjan,2706,Khanaqa,18,Balkh,1802,Nahr-e-Shahi,105,15,,,
05-05-21,28,Faryab,2804,Shirintagab,18,Balkh,1801,Mazar-e-Sharif,70,10,,,
05-05-21,30,Hirat,3012,Obe,30,Hirat,3002,Injil,21,3,,,
06-05-21,17,Kunduz,1704,Chardarah,1,Kabul,101,Kabul,28,4,,,
06-05-21,31,Farah,3110,Purchaman,30,Hirat,3002,Injil,28,4,,,
07-05-21,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,12,2,,,
08-05-21,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,12,2,,,
09-05-21,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,21,3,,,
10-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,7882,1126,,,
10-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,4116,588,,,
10-05-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,96,16,,,
10-05-21,30,Hirat,3015,Shindand,30,Hirat,3002,Injil,200,28,,,
11-05-21,31,Farah,3101,Farah,31,Farah,3101,Farah,174,29,,,
11-05-21,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,49,7,,,
12-05-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,3465,495,,,
12-05-21,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),455,65,,,
12-05-21,31,Farah,3109,Gulestan,31,Farah,3101,Farah,12,2,,,
13-05-21,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,36,6,,,
13-05-21,31,Farah,3110,Purchaman,31,Farah,3101,Farah,30,6,,,
13-05-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,68,12,,,
13-05-21,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,30,6,,,
13-05-21,28,Faryab,2802,Khwajasabzposh,31,Farah,3101,Farah,12,2,,,
13-05-21,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,12,3,,,
15-05-21,26,Khost,2612,Bak,26,Khost,2601,Khost (Matun),315,45,,,
17-05-21,26,Khost,2609,Qalandar,26,Khost,2601,Khost (Matun),175,25,,,
18-05-21,4,Wardak,403,Nerkh,4,Wardak,401,Maydanshahr,315,45,,,
18-05-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,10290,1470,,,
18-05-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,2044,292,,,
18-05-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,3402,486,,,
18-05-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,784,115,,,
18-05-21,28,Faryab,2811,Andkhoy,28,Faryab,2801,Maymana,7,1,,,
18-05-21,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,28,4,,,
18-05-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,7,1,,,
18-05-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,476,68,,,
18-05-21,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,14,2,,,
18-05-21,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,28,4,,,
18-05-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,294,42,,,
18-05-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,21,3,,,
18-05-21,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,35,5,,,
18-05-21,26,Khost,2603,Musakhel,26,Khost,2601,Khost (Matun),140,20,,,
18-05-21,31,Farah,3111,Anardara,31,Farah,3101,Farah,20,5,,,
18-05-21,30,Hirat,3012,Obe,30,Hirat,3002,Injil,105,15,,,
19-05-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,96,16,,,
19-05-21,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,119,17,,,
20-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,7665,1095,,,
20-05-21,34,Nimroz,3405,Khashrod / Dularam,34,Nimroz,3401,Zaranj,273,42,76,100,97
20-05-21,31,Farah,3101,Farah,31,Farah,3101,Farah,299,55,,,
20-05-21,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,70,10,,,
21-05-21,15,Badakhshan,1502,Yaftal-e-Sufla,15,Badakhshan,1502,Yaftal-e-Sufla,2814,402,,,
21-05-21,15,Badakhshan,1502,Yaftal-e-Sufla,15,Badakhshan,1501,Fayzabad,2142,306,,,
21-05-21,15,Badakhshan,1502,Yaftal-e-Sufla,15,Badakhshan,1501,Fayzabad,2457,351,,,
21-05-21,31,Farah,3109,Gulestan,31,Farah,3101,Farah,10,2,,,
21-05-21,31,Farah,3105,Pushtrod,30,Hirat,3002,Injil,42,6,,,
22-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,1470,210,,,
22-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,1106,158,,,
22-05-21,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,11,2,,,
23-05-21,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,6944,992,,,
23-05-21,7,Laghman,704,Alingar,7,Laghman,703,Qarghayi,189,27,,,
23-05-21,13,Kunar,1312,Ghaziabad,13,Kunar,1301,Asadabad,70,10,,,
23-05-21,13,Kunar,1313,Chapadara,13,Kunar,1301,Asadabad,203,29,,,
23-05-21,13,Kunar,1308,Chawkay,13,Kunar,1308,Chawkay,84,12,,,
23-05-21,13,Kunar,1305,Marawara,13,Kunar,1305,Marawara,35,5,,,
23-05-21,13,Kunar,1312,Ghaziabad,14,Nuristan,1401,Poruns,91,13,,,
23-05-21,13,Kunar,1313,Chapadara,14,Nuristan,1401,Poruns,77,11,,,
23-05-21,14,Nuristan,1407,Kamdesh,14,Nuristan,1401,Poruns,63,9,,,
23-05-21,14,Nuristan,1408,Barg-e-Matal,14,Nuristan,1401,Poruns,42,6,,,
23-05-21,14,Nuristan,1405,Wama,14,Nuristan,1401,Poruns,35,5,,,
23-05-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,313,402,,,
23-05-21,27,Jawzjan,2702,Mingajik,27,Jawzjan,2701,Shiberghan,126,18,,,
23-05-21,27,Jawzjan,2706,Khanaqa,27,Jawzjan,2701,Shiberghan,21,3,,,
23-05-21,27,Jawzjan,2707,Aqcha,27,Jawzjan,2701,Shiberghan,161,23,,,
23-05-21,27,Jawzjan,2705,Fayzabad,27,Jawzjan,2701,Shiberghan,28,4,,,
23-05-21,27,Jawzjan,2708,Mardyan,27,Jawzjan,2701,Shiberghan,63,9,,,
23-05-21,28,Faryab,2809,Bilcheragh,27,Jawzjan,2701,Shiberghan,21,3,,,
23-05-21,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,35,5,,,
23-05-21,28,Faryab,2802,Khwajasabzposh,27,Jawzjan,2701,Shiberghan,98,14,,,
23-05-21,28,Faryab,2808,Garziwan,27,Jawzjan,2701,Shiberghan,7,1,,,
23-05-21,28,Faryab,2804,Shirintagab,27,Jawzjan,2701,Shiberghan,14,2,,,
23-05-21,28,Faryab,2805,Almar,27,Jawzjan,2701,Shiberghan,56,8,,,
23-05-21,28,Faryab,2803,Pashtunkot,27,Jawzjan,2701,Shiberghan,21,3,,,
23-05-21,20,Sar-e-Pul,2001,Sar-e-Pul,27,Jawzjan,2701,Shiberghan,238,34,,,
23-05-21,20,Sar-e-Pul,2003,Kohestanat,27,Jawzjan,2701,Shiberghan,42,6,,,
23-05-21,20,Sar-e-Pul,2004,Sozmaqala,27,Jawzjan,2701,Shiberghan,49,7,,,
23-05-21,20,Sar-e-Pul,2002,Sayad,27,Jawzjan,2701,Shiberghan,91,13,,,
23-05-21,20,Sar-e-Pul,2005,Gosfandi,27,Jawzjan,2701,Shiberghan,84,12,,,
23-05-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,92,14,,,
24-05-21,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,11,2,,,
25-05-21,33,Kandahar,3303,Zheray,33,Kandahar,3301,Kandahar / Dand,140,16,55,24,61
25-05-21,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,960,156,150,180,626
25-05-21,24,Zabul,2403,Mizan,24,Zabul,2401,Qalat,269,31,56,60,153
25-05-21,32,Hilmand,3205,Sangin,31,Farah,3101,Farah,13,2,,,
26-05-21,30,Hirat,3015,Shindand,31,Farah,3101,Farah,6,1,,,
27-05-21,6,Nangarhar,617,Achin,6,Nangarhar,617,Achin,1140,165,,,
27-05-21,6,Nangarhar,617,Achin,6,Nangarhar,618,Shinwar,1568,224,,,
27-05-21,6,Nangarhar,617,Achin,6,Nangarhar,619,Muhmand Dara,441,63,,,
27-05-21,31,Farah,3102,Bakwa,31,Farah,3101,Farah,16,3,,,
27-05-21,6,Nangarhar,617,Achin,6,Nangarhar,622,Durbaba,1792,256,,,
28-05-21,14,Nuristan,1402,Mandol,8,Panjsher,801,Bazarak,21,3,,,
28-05-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,167,26,,,
29-05-21,31,Farah,3101,Farah,31,Farah,3101,Farah,168,31,,,
30-05-21,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,25,6,,,
31-05-21,17,Kunduz,1706,Khanabad,17,Kunduz,1701,Kunduz,2051,293,,,
31-05-21,31,Farah,3110,Purchaman,31,Farah,3101,Farah,54,10,,,
01-06-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,3115,445,,,
01-06-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,4445,635,,,
01-06-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,2205,315,,,
01-06-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,1344,192,,,
01-06-21,18,Balkh,1814,Sholgareh,18,Balkh,1802,Nahr-e-Shahi,595,85,,,
01-06-21,18,Balkh,1816,Zari,18,Balkh,1802,Nahr-e-Shahi,357,51,,,
01-06-21,34,Nimroz,3405,Khashrod / Dularam,34,Nimroz,3401,Zaranj,157,19,26,28,103
01-06-21,24,Zabul,2406,Shahjoy,24,Zabul,2406,Shahjoy,1564,165,,,
01-06-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,8,5,,,
02-06-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,59,10,,,
03-06-21,28,Faryab,2802,Khwajasabzposh,31,Farah,3101,Farah,18,4,,,
04-06-21,16,Takhar,1607,Farkhar,16,Takhar,1601,Taloqan,1043,149,,,
04-06-21,16,Takhar,1610,Chahab,16,Takhar,1601,Taloqan,434,62,,,
04-06-21,16,Takhar,1610,Chahab,16,Takhar,1601,Taloqan,462,66,,,
04-06-21,16,Takhar,1610,Chahab,16,Takhar,1601,Taloqan,1218,174,,,
05-06-21,5,Logar,504,Barakibarak,1,Kabul,101,Kabul,1050,40,,,
06-06-21,5,Logar,504,Barakibarak,5,Logar,501,Pul-e-Alam,245,35,,,
06-06-21,16,Takhar,1604,Bangi,16,Takhar,1601,Taloqan,742,106,,,
06-06-21,12,Paktya,1204,Zurmat,12,Paktya,1201,Gardez,350,50,,,
06-06-21,12,Paktya,1202,Sayedkaram / Mirzaka,12,Paktya,1201,Gardez,210,30,,,
06-06-21,12,Paktya,1208,Alikhel (Jaji),12,Paktya,1201,Gardez,133,19,,,
07-06-21,5,Logar,505,Charkh,5,Logar,501,Pul-e-Alam,140,20,,,
07-06-21,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),490,70,,,
08-06-21,9,Baghlan,904,Doshi,8,Panjsher,801,Bazarak,70,10,,,
08-06-21,5,Logar,503,Mohammadagha,5,Logar,501,Pul-e-Alam,77,11,,,
08-06-21,26,Khost,2603,Musakhel,26,Khost,2601,Khost (Matun),266,38,,,
10-06-21,9,Baghlan,904,Doshi,1,Kabul,101,Kabul,700,50,,,
10-06-21,16,Takhar,1601,Taloqan,16,Takhar,1601,Taloqan,1932,276,,,
10-06-21,16,Takhar,1601,Taloqan,16,Takhar,1601,Taloqan,2849,407,,,
10-06-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,13,2,,,
11-06-21,2,Kapisa,205,Tagab,1,Kabul,101,Kabul,700,25,,,
11-06-21,16,Takhar,1603,Baharak,16,Takhar,1601,Taloqan,651,93,,,
11-06-21,16,Takhar,1604,Bangi,16,Takhar,1601,Taloqan,462,66,,,
11-06-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,28,5,,,
12-06-21,11,Ghazni,1110,Qarabagh,1,Kabul,101,Kabul,770,10,,,
12-06-21,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,22,4,,,
13-06-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,7091,1013,,,
13-06-21,15,Badakhshan,1502,Yaftal-e-Sufla,15,Badakhshan,1501,Fayzabad,287,41,,,
13-06-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,10164,1452,,,
13-06-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,10164,1452,,,
13-06-21,12,Paktya,1204,Zurmat,12,Paktya,1201,Gardez,630,90,,,
13-06-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,394,64,,,
14-06-21,2,Kapisa,205,Tagab,1,Kabul,101,Kabul,70,10,,,
14-06-21,12,Paktya,1208,Alikhel (Jaji),12,Paktya,1201,Gardez,280,40,,,
14-06-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,107,20,,,
15-06-21,22,Daykundi,2205,Gizab / Patoo,22,Daykundi,2201,Nili,12646,1830,2293,2882,7471
15-06-21,22,Daykundi,2205,Gizab / Patoo,22,Daykundi,2204,Kiti,3276,468,,,
15-06-21,4,Wardak,407,Saydabad,1,Kabul,101,Kabul,623,20,,,
15-06-21,17,Kunduz,1702,Emamsaheb,1,Kabul,101,Kabul,49,7,,,
15-06-21,12,Paktya,1209,Janikhel,1,Kabul,101,Kabul,70,10,,,
15-06-21,11,Ghazni,1118,Gelan,11,Ghazni,1118,Gelan,5140,795,,,
15-06-21,11,Ghazni,1110,Qarabagh,11,Ghazni,1110,Qarabagh,6048,864,,,
15-06-21,11,Ghazni,1114,Muqur,11,Ghazni,1114,Muqur,5215,745,,,
15-06-21,24,Zabul,2406,Shahjoy,24,Zabul,2401,Qalat,217,27,42,50,125
15-06-21,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,18,3,,,
15-06-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,105,18,,,
15-06-21,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,252,36,,,
15-06-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,161,26,,,
16-06-21,12,Paktya,1202,Sayedkaram / Mirzaka,12,Paktya,1201,Gardez,245,35,,,
16-06-21,32,Hilmand,3202,Nahr-e-Saraj,32,Hilmand,3201,Lashkargah,1898,304,262,306,1330
16-06-21,7,Laghman,704,Alingar,21,Ghor,2101,Chaghcharan,6,1,,,
16-06-21,31,Farah,3101,Farah,31,Farah,3101,Farah,242,46,,,
16-06-21,3,Parwan,303,Shinwari,3,Parwan,301,Charikar,70,10,,,
17-06-21,17,Kunduz,1702,Emamsaheb,8,Panjsher,801,Bazarak,37,5,,,
17-06-21,13,Kunar,1312,Ghaziabad,13,Kunar,1311,Barkunar,1379,197,,,
17-06-21,12,Paktya,1206,Zadran,12,Paktya,1201,Gardez,224,32,,,
17-06-21,28,Faryab,2808,Garziwan,21,Ghor,2101,Chaghcharan,8,1,,,
17-06-21,31,Farah,3109,Gulestan,31,Farah,3101,Farah,25,3,,,
17-06-21,29,Badghis,2903,Abkamari,30,Hirat,3001,Hirat,56,8,,,
18-06-21,5,Logar,504,Barakibarak,1,Kabul,101,Kabul,140,20,,,
18-06-21,27,Jawzjan,2702,Mingajik,27,Jawzjan,2701,Shiberghan,301,43,,,
18-06-21,27,Jawzjan,2706,Khanaqa,27,Jawzjan,2701,Shiberghan,112,16,,,
18-06-21,27,Jawzjan,2707,Aqcha,27,Jawzjan,2701,Shiberghan,154,22,,,
18-06-21,27,Jawzjan,2705,Fayzabad,27,Jawzjan,2701,Shiberghan,357,51,,,
18-06-21,27,Jawzjan,2708,Mardyan,27,Jawzjan,2701,Shiberghan,133,19,,,
18-06-21,28,Faryab,2809,Bilcheragh,27,Jawzjan,2701,Shiberghan,56,8,,,
18-06-21,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,126,18,,,
18-06-21,28,Faryab,2802,Khwajasabzposh,27,Jawzjan,2701,Shiberghan,77,11,,,
18-06-21,28,Faryab,2808,Garziwan,27,Jawzjan,2701,Shiberghan,14,2,,,
18-06-21,28,Faryab,2804,Shirintagab,27,Jawzjan,2701,Shiberghan,119,17,,,
18-06-21,28,Faryab,2805,Almar,27,Jawzjan,2701,Shiberghan,217,31,,,
18-06-21,28,Faryab,2803,Pashtunkot,27,Jawzjan,2701,Shiberghan,28,4,,,
18-06-21,28,Faryab,2811,Andkhoy,27,Jawzjan,2701,Shiberghan,287,41,,,
18-06-21,28,Faryab,2814,Qorghan,27,Jawzjan,2701,Shiberghan,105,15,,,
18-06-21,28,Faryab,2812,Qaramqol,27,Jawzjan,2701,Shiberghan,56,8,,,
18-06-21,29,Badghis,2907,Ghormach,27,Jawzjan,2701,Shiberghan,14,2,,,
18-06-21,20,Sar-e-Pul,2001,Sar-e-Pul,27,Jawzjan,2701,Shiberghan,119,17,,,
18-06-21,20,Sar-e-Pul,2003,Kohestanat,27,Jawzjan,2701,Shiberghan,91,13,,,
18-06-21,20,Sar-e-Pul,2004,Sozmaqala,27,Jawzjan,2701,Shiberghan,77,11,,,
18-06-21,20,Sar-e-Pul,2002,Sayad,27,Jawzjan,2701,Shiberghan,126,18,,,
18-06-21,20,Sar-e-Pul,2005,Gosfandi,27,Jawzjan,2701,Shiberghan,28,4,,,
18-06-21,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,20,3,,,
18-06-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,109,17,,,
18-06-21,29,Badghis,2901,Qala-e-Naw,30,Hirat,3001,Hirat,154,22,,,
19-06-21,33,Kandahar,3308,Maywand,21,Ghor,2101,Chaghcharan,14,2,,,
19-06-21,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,27,4,,,
19-06-21,29,Badghis,2906,Balamurghab,30,Hirat,3001,Hirat,35,5,,,
19-06-21,29,Badghis,2905,Jawand,30,Hirat,3001,Hirat,28,4,,,
20-06-21,16,Takhar,1603,Baharak,16,Takhar,1601,Taloqan,798,114,,,
20-06-21,15,Badakhshan,1510,Darayem,15,Badakhshan,1501,Fayzabad,882,126,,,
20-06-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,7434,1062,,,
20-06-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,2149,307,,,
20-06-21,26,Khost,2602,Sabari,26,Khost,2602,Sabari,560,80,,,
20-06-21,23,Uruzgan,2302,Chora / Chinarto,23,Uruzgan,2301,Tirinkot,585,85,95,90,300
20-06-21,29,Badghis,2902,Muqur,30,Hirat,3001,Hirat,98,14,,,
21-06-21,16,Takhar,1601,Taloqan,16,Takhar,1601,Taloqan,938,134,,,
21-06-21,26,Khost,2603,Musakhel,26,Khost,2601,Khost (Matun),5887,841,,,
21-06-21,26,Khost,2604,Nadirshahkot,26,Khost,2604,Nadirshahkot,490,70,,,
22-06-21,9,Baghlan,904,Doshi,3,Parwan,301,Charikar,231,33,,,
22-06-21,26,Khost,2603,Musakhel,26,Khost,2603,Musakhel,329,47,,,
22-06-21,11,Ghazni,1105,Andar,25,Paktika,2503,Yosufkhel,420,60,,,
22-06-21,29,Badghis,2904,Qadis,30,Hirat,3001,Hirat,84,12,,,
22-06-21,3,Parwan,307,Ghorband,3,Parwan,301,Charikar,140,20,,,
23-06-21,4,Wardak,407,Saydabad,1,Kabul,101,Kabul,70,10,,,
23-06-21,3,Parwan,309,Shekhali,3,Parwan,301,Charikar,140,20,,,
23-06-21,28,Faryab,2801,Maymana,28,Faryab,2801,Maymana,441,63,,,
23-06-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,2842,406,,,
23-06-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,28,4,,,
23-06-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,35,5,,,
23-06-21,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,7,1,,,
23-06-21,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,7,1,,,
23-06-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,14,2,,,
23-06-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,7189,1027,,,
23-06-21,28,Faryab,2801,Maymana,28,Faryab,2801,Maymana,1988,284,,,
23-06-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,147,21,,,
23-06-21,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,14,2,,,
23-06-21,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,14,2,,,
23-06-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,7,3,,,
23-06-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,7,1,,,
23-06-21,32,Hilmand,3202,Nahr-e-Saraj,33,Kandahar,3301,Kandahar / Dand,355,49,56,54,225
23-06-21,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,346,47,55,58,233
24-06-21,11,Ghazni,1110,Qarabagh,1,Kabul,101,Kabul,70,10,,,
24-06-21,3,Parwan,307,Ghorband,3,Parwan,301,Charikar,210,30,,,
24-06-21,16,Takhar,1601,Taloqan,16,Takhar,1601,Taloqan,756,108,,,
24-06-21,3,Parwan,310,Surkh-e-Parsa,3,Parwan,301,Charikar,105,15,,,
25-06-21,3,Parwan,303,Shinwari,3,Parwan,301,Charikar,280,40,,,
25-06-21,16,Takhar,1610,Chahab,8,Panjsher,803,Rukha,70,10,,,
25-06-21,17,Kunduz,1701,Kunduz,15,Badakhshan,1501,Fayzabad,1043,149,,,
25-06-21,16,Takhar,1601,Taloqan,16,Takhar,1601,Taloqan,1435,205,,,
25-06-21,12,Paktya,1204,Zurmat,25,Paktika,2501,Sharan,413,59,,,
26-06-21,13,Kunar,1312,Ghaziabad,6,Nangarhar,602,Behsud,85,13,19,22,44
26-06-21,13,Kunar,1312,Ghaziabad,13,Kunar,1311,Barkunar,3325,475,,,
26-06-21,13,Kunar,1312,Ghaziabad,13,Kunar,1306,Shigal Wa Sheltan,105,15,,,
26-06-21,13,Kunar,1312,Ghaziabad,13,Kunar,1301,Asadabad,2373,339,,,
26-06-21,13,Kunar,1311,Barkunar,13,Kunar,1301,Asadabad,1526,218,,,
26-06-21,16,Takhar,1601,Taloqan,16,Takhar,1601,Taloqan,4081,583,,,
28-06-21,9,Baghlan,904,Doshi,8,Panjsher,801,Bazarak,210,30,,,
28-06-21,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,896,128,,,
